year,month,doy,mday,hod,min,date,fm10,utc_prov,utc_rounded,hod_utc,doy_utc
1997,11,325,21,7,0,1997-11-21 07:00:00,14.1,1997-11-21 14:00:00,1997-11-21 14:00:00,14,325
1997,11,325,21,16,0,1997-11-21 16:00:00,11.4,1997-11-21 23:00:00,1997-11-21 23:00:00,23,325
1997,11,326,22,7,0,1997-11-22 07:00:00,17.6,1997-11-22 14:00:00,1997-11-22 14:00:00,14,326
1997,11,326,22,15,45,1997-11-22 15:45:00,11.5,1997-11-22 22:45:00,1997-11-22 23:00:00,23,326
1997,11,327,23,6,45,1997-11-23 06:45:00,18.7,1997-11-23 13:45:00,1997-11-23 14:00:00,14,327
1997,11,327,23,15,30,1997-11-23 15:30:00,10.8,1997-11-23 22:30:00,1997-11-23 22:00:00,22,327
1997,11,328,24,6,30,1997-11-24 06:30:00,15.2,1997-11-24 13:30:00,1997-11-24 14:00:00,14,328
1997,11,328,24,15,30,1997-11-24 15:30:00,10.0,1997-11-24 22:30:00,1997-11-24 22:00:00,22,328
1997,11,329,25,6,0,1997-11-25 06:00:00,13.8,1997-11-25 13:00:00,1997-11-25 13:00:00,13,329
1997,11,329,25,15,45,1997-11-25 15:45:00,9.7,1997-11-25 22:45:00,1997-11-25 23:00:00,23,329
1997,11,330,26,6,45,1997-11-26 06:45:00,11.4,1997-11-26 13:45:00,1997-11-26 14:00:00,14,330
1997,11,330,26,15,30,1997-11-26 15:30:00,11.1,1997-11-26 22:30:00,1997-11-26 22:00:00,22,330
1997,11,331,27,4,45,1997-11-27 04:45:00,12.8,1997-11-27 11:45:00,1997-11-27 12:00:00,12,331
1997,11,331,27,18,30,1997-11-27 18:30:00,13.8,1997-11-28 01:30:00,1997-11-28 02:00:00,2,332
1997,11,332,28,6,30,1997-11-28 06:30:00,37.0,1997-11-28 13:30:00,1997-11-28 14:00:00,14,332
1997,11,332,28,15,0,1997-11-28 15:00:00,17.9,1997-11-28 22:00:00,1997-11-28 22:00:00,22,332
1997,11,333,29,7,30,1997-11-29 07:30:00,43.1,1997-11-29 14:30:00,1997-11-29 14:00:00,14,333
1997,11,333,29,15,0,1997-11-29 15:00:00,26.1,1997-11-29 22:00:00,1997-11-29 22:00:00,22,333
1997,11,334,30,6,30,1997-11-30 06:30:00,24.3,1997-11-30 13:30:00,1997-11-30 14:00:00,14,334
1997,11,334,30,15,0,1997-11-30 15:00:00,15.1,1997-11-30 22:00:00,1997-11-30 22:00:00,22,334
1997,12,335,1,6,45,1997-12-01 06:45:00,21.1,1997-12-01 13:45:00,1997-12-01 14:00:00,14,335
1997,12,335,1,14,45,1997-12-01 14:45:00,16.6,1997-12-01 21:45:00,1997-12-01 22:00:00,22,335
1997,12,336,2,6,0,1997-12-02 06:00:00,32.5,1997-12-02 13:00:00,1997-12-02 13:00:00,13,336
1997,12,336,2,15,0,1997-12-02 15:00:00,48.8,1997-12-02 22:00:00,1997-12-02 22:00:00,22,336
1997,12,337,3,6,30,1997-12-03 06:30:00,46.2,1997-12-03 13:30:00,1997-12-03 14:00:00,14,337
1997,12,337,3,15,0,1997-12-03 15:00:00,25.7,1997-12-03 22:00:00,1997-12-03 22:00:00,22,337
1997,12,338,4,5,45,1997-12-04 05:45:00,25.0,1997-12-04 12:45:00,1997-12-04 13:00:00,13,338
1997,12,338,4,15,15,1997-12-04 15:15:00,16.3,1997-12-04 22:15:00,1997-12-04 22:00:00,22,338
1997,12,339,5,5,30,1997-12-05 05:30:00,23.9,1997-12-05 12:30:00,1997-12-05 12:00:00,12,339
1997,12,339,5,14,45,1997-12-05 14:45:00,16.7,1997-12-05 21:45:00,1997-12-05 22:00:00,22,339
1997,12,340,6,6,0,1997-12-06 06:00:00,20.7,1997-12-06 13:00:00,1997-12-06 13:00:00,13,340
1997,12,340,6,15,0,1997-12-06 15:00:00,16.8,1997-12-06 22:00:00,1997-12-06 22:00:00,22,340
1997,12,341,7,6,45,1997-12-07 06:45:00,18.2,1997-12-07 13:45:00,1997-12-07 14:00:00,14,341
1997,12,341,7,16,45,1997-12-07 16:45:00,19.4,1997-12-07 23:45:00,1997-12-08 00:00:00,0,342
1997,12,342,8,5,45,1997-12-08 05:45:00,28.4,1997-12-08 12:45:00,1997-12-08 13:00:00,13,342
1997,12,342,8,15,15,1997-12-08 15:15:00,20.2,1997-12-08 22:15:00,1997-12-08 22:00:00,22,342
1997,12,343,9,5,45,1997-12-09 05:45:00,26.0,1997-12-09 12:45:00,1997-12-09 13:00:00,13,343
1997,12,343,9,15,15,1997-12-09 15:15:00,26.5,1997-12-09 22:15:00,1997-12-09 22:00:00,22,343
1997,12,344,10,6,0,1997-12-10 06:00:00,24.2,1997-12-10 13:00:00,1997-12-10 13:00:00,13,344
1997,12,344,10,14,45,1997-12-10 14:45:00,23.4,1997-12-10 21:45:00,1997-12-10 22:00:00,22,344
1997,12,345,11,6,45,1997-12-11 06:45:00,24.2,1997-12-11 13:45:00,1997-12-11 14:00:00,14,345
1997,12,345,11,15,15,1997-12-11 15:15:00,19.7,1997-12-11 22:15:00,1997-12-11 22:00:00,22,345
1997,12,346,12,7,45,1997-12-12 07:45:00,22.3,1997-12-12 14:45:00,1997-12-12 15:00:00,15,346
1997,12,346,12,15,30,1997-12-12 15:30:00,16.7,1997-12-12 22:30:00,1997-12-12 22:00:00,22,346
1997,12,347,13,5,45,1997-12-13 05:45:00,18.5,1997-12-13 12:45:00,1997-12-13 13:00:00,13,347
1997,12,347,13,15,15,1997-12-13 15:15:00,13.8,1997-12-13 22:15:00,1997-12-13 22:00:00,22,347
1997,12,348,14,6,45,1997-12-14 06:45:00,15.9,1997-12-14 13:45:00,1997-12-14 14:00:00,14,348
1997,12,348,14,15,15,1997-12-14 15:15:00,11.4,1997-12-14 22:15:00,1997-12-14 22:00:00,22,348
1997,12,349,15,6,30,1997-12-15 06:30:00,14.7,1997-12-15 13:30:00,1997-12-15 14:00:00,14,349
1997,12,349,15,16,30,1997-12-15 16:30:00,9.8,1997-12-15 23:30:00,1997-12-16 00:00:00,0,350
1997,12,350,16,6,0,1997-12-16 06:00:00,12.6,1997-12-16 13:00:00,1997-12-16 13:00:00,13,350
1997,12,350,16,15,15,1997-12-16 15:15:00,10.5,1997-12-16 22:15:00,1997-12-16 22:00:00,22,350
1997,12,351,17,6,30,1997-12-17 06:30:00,15.5,1997-12-17 13:30:00,1997-12-17 14:00:00,14,351
1997,12,351,17,15,0,1997-12-17 15:00:00,10.1,1997-12-17 22:00:00,1997-12-17 22:00:00,22,351
1997,12,352,18,6,30,1997-12-18 06:30:00,14.6,1997-12-18 13:30:00,1997-12-18 14:00:00,14,352
1997,12,352,18,15,30,1997-12-18 15:30:00,9.9,1997-12-18 22:30:00,1997-12-18 22:00:00,22,352
1997,12,353,19,6,15,1997-12-19 06:15:00,13.9,1997-12-19 13:15:00,1997-12-19 13:00:00,13,353
1997,12,353,19,15,30,1997-12-19 15:30:00,12.0,1997-12-19 22:30:00,1997-12-19 22:00:00,22,353
1997,12,354,20,7,0,1997-12-20 07:00:00,16.5,1997-12-20 14:00:00,1997-12-20 14:00:00,14,354
1997,12,354,20,15,0,1997-12-20 15:00:00,16.5,1997-12-20 22:00:00,1997-12-20 22:00:00,22,354
1997,12,356,22,15,45,1997-12-22 15:45:00,31.5,1997-12-22 22:45:00,1997-12-22 23:00:00,23,356
1997,12,359,25,7,0,1997-12-25 07:00:00,43.6,1997-12-25 14:00:00,1997-12-25 14:00:00,14,359
1997,12,359,25,15,30,1997-12-25 15:30:00,27.8,1997-12-25 22:30:00,1997-12-25 22:00:00,22,359
1997,12,360,26,5,30,1997-12-26 05:30:00,26.5,1997-12-26 12:30:00,1997-12-26 12:00:00,12,360
1997,12,360,26,15,30,1997-12-26 15:30:00,21.6,1997-12-26 22:30:00,1997-12-26 22:00:00,22,360
1997,12,361,27,5,45,1997-12-27 05:45:00,22.2,1997-12-27 12:45:00,1997-12-27 13:00:00,13,361
1997,12,361,27,15,15,1997-12-27 15:15:00,18.4,1997-12-27 22:15:00,1997-12-27 22:00:00,22,361
1997,12,362,28,6,30,1997-12-28 06:30:00,20.1,1997-12-28 13:30:00,1997-12-28 14:00:00,14,362
1997,12,362,28,15,15,1997-12-28 15:15:00,17.4,1997-12-28 22:15:00,1997-12-28 22:00:00,22,362
1997,12,363,29,5,30,1997-12-29 05:30:00,17.8,1997-12-29 12:30:00,1997-12-29 12:00:00,12,363
1997,12,363,29,15,30,1997-12-29 15:30:00,16.5,1997-12-29 22:30:00,1997-12-29 22:00:00,22,363
1997,12,364,30,5,30,1997-12-30 05:30:00,16.8,1997-12-30 12:30:00,1997-12-30 12:00:00,12,364
1997,12,364,30,15,15,1997-12-30 15:15:00,15.9,1997-12-30 22:15:00,1997-12-30 22:00:00,22,364
